product_id,name,category_id,weight,price,description,supplier_id,barcode
977,Bog bilberry,3,549.9406274960634,0.24752071871354975,food food food food food food food food food food food food food food food food food,233,50258435
994,Red Russian,2,348.070358561952,1.7478162839579359,food food food food food food food food food food food food food food food food food,913,03280001
241,Akudjura,4,967.9148423103,8.467687263708212,food food food food food food food food food food food food food food food food food,787,8174652436828
1236,Chicken nugget,1,508.97049234384696,1.7745938132252592,food food food food food food food food food food food food food food food food food,5,8630305771443
1028,Eugenia uniflora,3,886.9098659215797,3.0413527524694906,food food food food food food food food food food food food food food food food food,321,61867809
792,Sassafras,4,929.6097436821756,0.24261060262967038,food food food food food food food food food food food food food food food food food,295,7662850237909
1714,Paprika,4,381.1178214429074,8.026849448461927,food food food food food food food food food food food food food food food food food,228,57788364
222,Lovage,4,984.2846796499914,3.3281416372360493,food food food food food food food food food food food food food food food food food,851,4224712458859
365,Garden salad,1,520.0238016190783,6.011992529277657,food food food food food food food food food food food food food food food food food,607,51474866
443,Chili dog,1,618.8075658074983,4.960383514457072,food food food food food food food food food food food food food food food food food,403,7831882847855
1176,The Last Word,2,556.6795484405955,9.702211879892802,food food food food food food food food food food food food food food food food food,87,7789630478917
1441,Pizza strips,1,248.2014419505839,9.758115057392137,food food food food food food food food food food food food food food food food food,135,5000132643961
1038,Chili con carne,1,527.5699813626278,6.260315647935373,food food food food food food food food food food food food food food food food food,293,30014763
214,Melon pear,3,214.4849749259533,2.9713745874334974,food food food food food food food food food food food food food food food food food,555,67093484
1771,Safflower,4,626.6839404457752,2.0953391156109245,food food food food food food food food food food food food food food food food food,782,07348466
740,Cubeb pepper,4,513.0985093248827,6.879566105270095,food food food food food food food food food food food food food food food food food,138,20558448
837,Tres Leches Cake,1,446.08577533992866,8.267682970176345,food food food food food food food food food food food food food food food food food,433,6382387905559
965,Annatto,4,532.0263390525114,5.471782685951087,food food food food food food food food food food food food food food food food food,938,8996874089100
61,Photinia,3,362.32861273025674,3.932275226388251,food food food food food food food food food food food food food food food food food,121,44250754
1664,Chervil,4,933.7347606695791,8.203165836708353,food food food food food food food food food food food food food food food food food,13,0038488801115
389,Surf and turf,1,155.60406966543349,7.278017114494151,food food food food food food food food food food food food food food food food food,90,20691880
1667,Margherita Pizza,1,777.671603389042,6.541705318300799,food food food food food food food food food food food food food food food food food,375,3340107255351
238,Peruvian pepper,4,489.5248151587568,8.99979781018904,food food food food food food food food food food food food food food food food food,659,05113182
306,Jimbu,4,689.8722439919952,6.021560433625483,food food food food food food food food food food food food food food food food food,891,1281500520311
1063,Licorice liquorice,4,607.4590628596586,5.329187652328537,food food food food food food food food food food food food food food food food food,795,81390507
1155,Pancakes,1,853.880046162568,0.44146108383605775,food food food food food food food food food food food food food food food food food,699,04331228
